 ,Label,Area,Mean,Min,Max,X,Y,%Area,MinThr,MaxThr,Ribo_NN_Dist,Ribo_EmpP,Ribo_CloserThanRand,Experiment
110,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376424,0.034,359.343,311,418,7.775,15.736,36.082,310,65535,2.706185876838471,0.9996256083863722,False,Exp84_C2
111,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376425,0.083,470.241,325,632,8.761,15.737,89.691,310,65535,1.8129117463351616,0.9955073006364658,False,Exp84_C2
112,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376430,0.054,365.804,311,440,8.378,16.877,57.732,310,65535,2.142596555583901,0.9981280419318608,False,Exp84_C2
113,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376431,0.082,395.558,315,493,8.577,17.38,88.66,310,65535,2.049929267072402,0.997379258704605,False,Exp84_C2
114,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376428,0.074,423.87,316,546,9.051,16.592,79.381,310,65535,1.4676709440470632,0.9861475102957694,False,Exp84_C2
115,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376429,0.058,386.5,310,471,10.434,16.667,61.856,310,65535,0.0903548559846113,0.02995132909022838,True,Exp84_C2
116,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376594,0.034,362.8,310,428,6.649,33.688,36.082,310,65535,1.1934324446737672,0.9565705728191688,False,Exp84_C2
117,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376595,0.063,450.197,312,624,11.573,33.774,68.041,310,65535,0.26032479712850987,0.2017970797454137,False,Exp84_C2
118,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376592,0.052,393.519,310,505,7.153,33.474,55.67,310,65535,1.5454193605620437,0.9891426432047922,False,Exp84_C2
119,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376593,0.087,458.516,310,649,11.25,33.679,93.814,310,65535,0.5887384818406219,0.6286035192811681,False,Exp84_C2
120,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376598,0.093,650.196,430,818,10.39,34.143,100.0,310,65535,0.15344380078713143,0.08086858854361663,True,Exp84_C2
121,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376599,0.014,327.667,314,348,6.335,34.259,15.464,310,65535,1.4337768306120737,0.9842755522276301,False,Exp84_C2
122,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376596,0.031,358.844,313,420,8.049,34.016,32.99,310,65535,1.9046041583489215,0.9962560838637214,False,Exp84_C2
123,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376597,0.086,582.567,315,936,12.162,34.09,92.784,310,65535,0.4652762620207491,0.4713590415574691,False,Exp84_C2
124,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376602,0.059,394.754,313,483,8.328,34.674,62.887,310,65535,1.3117568372225086,0.9745413702733059,False,Exp84_C2
125,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376603,0.092,550.719,324,807,12.063,34.672,98.969,310,65535,0.6015687824347281,0.6432047922126545,False,Exp84_C2
126,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376600,0.06,387.587,314,480,7.292,34.601,64.948,310,65535,1.4491090366152577,0.9846499438412579,False,Exp84_C2
127,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376601,0.093,594.608,433,767,10.855,34.608,100.0,310,65535,0.6745850576465509,0.7124672407338075,False,Exp84_C2
128,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376606,0.091,479.547,316,661,7.231,34.949,97.938,310,65535,1.1767497609942403,0.9532010482965182,False,Exp84_C2
129,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376607,0.093,528.351,362,730,11.102,34.949,100.0,310,65535,0.41930537797648193,0.4144515162860352,False,Exp84_C2
130,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376604,0.019,341.2,314,374,8.936,34.704,20.619,310,65535,1.5917317613216109,0.9913889928865594,False,Exp84_C2
131,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376605,0.093,635.423,412,786,12.372,34.794,100.0,310,65535,0.543945769355734,0.5713216023961063,False,Exp84_C2
132,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376578,0.088,579.261,361,765,11.629,31.75,94.845,310,65535,0.22944498251214687,0.15986521901909398,False,Exp84_C2
133,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376579,0.082,439.412,311,593,5.147,31.97,87.629,310,65535,0.8504616393465375,0.8382628229127668,False,Exp84_C2
134,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376576,0.083,488.736,313,670,7.013,31.58,89.691,310,65535,1.836512183460812,0.9958816922500936,False,Exp84_C2
135,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376577,0.076,481.076,317,715,11.088,31.702,81.443,310,65535,0.14458561477546963,0.0711344065892924,True,Exp84_C2
136,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376582,0.033,363.441,311,435,10.335,32.407,35.052,310,65535,0.9200054347665536,0.8700861100711345,False,Exp84_C2
137,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376583,0.082,456.302,317,660,7.007,32.544,88.66,310,65535,1.387929753265633,0.9816548109322352,False,Exp84_C2
138,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376580,0.081,438.179,311,550,7.319,32.154,86.598,310,65535,1.8268894328885896,0.9955073006364658,False,Exp84_C2
139,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376581,0.059,396.661,312,538,5.755,32.338,63.918,310,65535,0.6443888577559342,0.6847622613253463,False,Exp84_C2
140,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376586,0.093,1032.33,451,1475,5.807,32.812,100.0,310,65535,0.20448227307030947,0.13028828154249344,True,Exp84_C2
141,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376587,0.051,352.811,311,394,5.256,32.994,54.639,310,65535,0.4332597373400855,0.4305503556720329,False,Exp84_C2
142,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376584,0.049,401.529,310,501,4.988,32.602,52.577,310,65535,0.7959459780663517,0.804193186072632,False,Exp84_C2
143,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376585,0.082,424.035,310,552,10.382,32.744,88.66,310,65535,1.2222765644484894,0.9621864470235867,False,Exp84_C2
144,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376590,0.082,512.535,314,683,6.286,33.367,88.66,310,65535,0.7120063201966665,0.7420441782104081,False,Exp84_C2
145,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376591,0.093,521.0,333,665,10.452,33.431,100.0,310,65535,0.6058258825768333,0.646948708348933,False,Exp84_C2
146,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376588,0.08,404.482,315,551,5.437,33.135,85.567,310,65535,0.2963781368454825,0.2605765630849869,False,Exp84_C2
147,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376589,0.093,694.876,387,945,5.993,33.338,100.0,310,65535,0.47042215083901123,0.47772369898914263,False,Exp84_C2
148,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376626,0.093,717.351,353,989,10.142,37.457,100.0,310,65535,1.2473852652649065,0.9655559715462374,False,Exp84_C2
149,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376627,0.092,523.375,323,698,11.226,37.83,98.969,310,65535,0.11101801655587384,0.04567577686259828,True,Exp84_C2
150,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376624,0.082,433.57,314,569,8.587,36.896,88.66,310,65535,1.1959168031263727,0.9569449644327968,False,Exp84_C2
151,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376625,0.048,385.74,312,502,8.061,37.414,51.546,310,65535,1.507303884424109,0.9880194683639086,False,Exp84_C2
152,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376630,0.058,391.85,311,487,10.686,38.038,61.856,310,65535,0.6325037549295645,0.6739049045301385,False,Exp84_C2
153,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376631,0.074,418.714,310,559,8.708,38.347,79.381,310,65535,2.2706186381688997,0.9992512167727443,False,Exp84_C2
154,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376628,0.093,741.412,332,1017,9.12,37.953,100.0,310,65535,2.1854633376014347,0.9981280419318608,False,Exp84_C2
155,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376629,0.086,447.922,311,585,11.634,38.016,92.784,310,65535,0.34627301367562524,0.32384874578809436,False,Exp84_C2
156,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376634,0.087,486.648,327,677,10.361,38.749,93.814,310,65535,0.9678687927606674,0.8929239985024335,False,Exp84_C2
157,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376635,0.077,381.675,310,473,10.946,38.89,82.474,310,65535,0.9123595782365616,0.8674653687757394,False,Exp84_C2
158,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376632,0.093,678.299,385,993,9.12,38.386,100.0,310,65535,1.928718745696217,0.9962560838637214,False,Exp84_C2
159,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376633,0.037,389.026,311,489,12.576,38.685,40.206,310,65535,1.1629703349612999,0.9505803070011232,False,Exp84_C2
160,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376638,0.093,755.979,473,1012,12.651,39.656,100.0,310,65535,1.6449878419003579,0.9936353425683264,False,Exp84_C2
161,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376639,0.093,522.918,384,648,11.784,39.997,100.0,310,65535,0.9543715209497798,0.8854361662298764,False,Exp84_C2
162,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376636,0.056,388.328,312,501,10.15,39.045,59.794,310,65535,0.7589789193383402,0.7761138150505429,False,Exp84_C2
163,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376637,0.039,334.171,310,390,9.707,39.352,42.268,310,65535,0.8943315939851386,0.8599775365031823,False,Exp84_C2
164,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376610,0.093,725.072,453,908,12.558,35.258,100.0,310,65535,0.4403282866226055,0.44028453762635716,False,Exp84_C2
165,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376611,0.036,381.316,311,469,6.918,35.348,39.175,310,65535,1.1365359651150504,0.9453388244103332,False,Exp84_C2
166,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376608,0.093,534.577,335,665,11.753,35.011,100.0,310,65535,0.24476110802167927,0.17895919131411456,False,Exp84_C2
167,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376609,0.093,725.784,428,964,12.062,35.227,100.0,310,65535,0.073756355658345,0.02059153874953201,True,Exp84_C2
168,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376614,0.093,581.928,378,732,11.629,35.537,100.0,310,65535,0.5547657163163572,0.5862972669412205,False,Exp84_C2
169,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376615,0.028,363.414,311,432,7.316,35.612,29.897,310,65535,0.6605891310035293,0.701235492324972,False,Exp84_C2
170,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376612,0.093,815.598,529,1095,12.001,35.475,100.0,310,65535,0.23170886905770643,0.16173717708723326,False,Exp84_C2
171,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376613,0.032,363.848,310,428,8.668,35.546,34.021,310,65535,0.8493444530930896,0.8371396480718832,False,Exp84_C2
172,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376618,0.025,357.231,310,411,10.924,36.087,26.804,310,65535,1.2992786460186319,0.9726694122051666,False,Exp84_C2
173,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376619,0.09,487.968,313,640,10.112,36.121,96.907,310,65535,1.8429934888653319,0.9958816922500936,False,Exp84_C2
174,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376616,0.073,461.579,322,666,12.284,35.824,78.351,310,65535,0.5735477312308014,0.6061400224634969,False,Exp84_C2
175,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376617,0.066,377.855,312,466,11.451,36.036,71.134,310,65535,1.0119337923006644,0.909771621115687,False,Exp84_C2
176,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376622,0.073,409.882,314,513,7.912,36.716,78.351,310,65535,0.8010505602020406,0.8090602770497941,False,Exp84_C2
177,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376623,0.063,404.591,310,540,7.733,36.818,68.041,310,65535,0.9188628842215782,0.8689629352302508,False,Exp84_C2
178,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376620,0.091,458.295,314,624,7.909,36.156,97.938,310,65535,0.24107467722678763,0.17558966679146387,False,Exp84_C2
179,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376621,0.076,593.241,320,997,7.504,36.392,81.443,310,65535,0.6218761934661944,0.6634219393485586,False,Exp84_C2
180,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376530,0.093,1248.866,844,1682,5.993,27.392,100.0,310,65535,0.14102836594104087,0.06851366529389742,True,Exp84_C2
181,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376531,0.009,328.333,312,346,9.358,27.389,9.278,310,65535,1.4730648322460196,0.9865219019093973,False,Exp84_C2
182,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376528,0.03,362.452,310,433,3.684,27.157,31.959,310,65535,1.8643824714902248,0.9958816922500936,False,Exp84_C2
183,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376529,0.093,662.052,379,843,7.51,27.206,100.0,310,65535,0.2335487101227499,0.16435791838262823,False,Exp84_C2
184,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376534,0.093,832.381,578,1041,6.86,27.485,100.0,310,65535,0.06800735254367717,0.019093972295020592,True,Exp84_C2
185,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376535,0.091,568.842,314,755,7.694,27.484,97.938,310,65535,0.17392239648762953,0.09883938599775365,True,Exp84_C2
186,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376532,0.047,379.49,315,460,4.222,27.435,50.515,310,65535,1.6115784188180227,0.9932609509546986,False,Exp84_C2
187,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376533,0.093,925.361,348,1299,5.621,27.485,100.0,310,65535,0.3918290443548047,0.38187944590041184,False,Exp84_C2
188,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376538,0.093,724.175,456,968,7.355,27.826,100.0,310,65535,0.29438240436547886,0.25683264694870833,False,Exp84_C2
189,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376539,0.066,389.797,310,513,3.839,27.914,71.134,310,65535,2.173420575958552,0.9981280419318608,False,Exp84_C2
190,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376536,0.093,782.423,553,973,7.2,27.516,100.0,310,65535,0.27611591768675686,0.22613253463122426,False,Exp84_C2
191,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376537,0.089,484.0,327,603,6.392,27.758,95.876,310,65535,0.443846820423443,0.44515162860351926,False,Exp84_C2
192,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376542,0.076,359.076,311,399,3.858,28.299,81.443,310,65535,2.284599089555977,0.9992512167727443,False,Exp84_C2
193,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376543,0.093,671.629,382,889,7.231,28.321,100.0,310,65535,0.14736349615831063,0.07412953949831524,True,Exp84_C2
194,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376540,0.036,358.763,312,415,4.672,28.174,39.175,310,65535,1.4840512120543548,0.987270685136653,False,Exp84_C2
195,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376541,0.085,435.506,310,572,12.645,28.197,91.753,310,65535,0.15821820375671072,0.08648446274803444,True,Exp84_C2
196,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376514,0.093,1193.825,903,1425,5.249,26.122,100.0,310,65535,0.06505382386916149,0.01684762261325346,True,Exp84_C2
197,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376515,0.093,878.649,568,1167,4.754,26.153,100.0,310,65535,0.45555460704508344,0.46050168476226133,False,Exp84_C2
198,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376512,0.091,543.968,321,708,8.502,25.871,97.938,310,65535,0.9131593508254726,0.8678397603893673,False,Exp84_C2
199,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376513,0.058,428.817,315,580,9.715,25.986,61.856,310,65535,0.30880738333142227,0.27555222763010107,False,Exp84_C2
200,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376518,0.093,670.423,385,828,6.147,26.494,100.0,310,65535,0.364232068879171,0.3496817671284163,False,Exp84_C2
201,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376519,0.059,469.918,312,701,7.794,26.58,62.887,310,65535,0.899682721852543,0.8625982777985773,False,Exp84_C2
202,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376516,0.093,684.567,380,862,5.714,26.184,100.0,310,65535,0.4490133628301066,0.4518906776488207,False,Exp84_C2
203,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376517,0.093,694.371,336,1007,4.413,26.277,100.0,310,65535,0.8151693075674528,0.8176712841632348,False,Exp84_C2
204,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376522,0.08,429.627,312,640,4.026,26.709,85.567,310,65535,1.3364198442106432,0.976787719955073,False,Exp84_C2
205,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376523,0.093,1305.722,970,1564,5.621,26.773,100.0,310,65535,0.07844743462982082,0.02283788843129914,True,Exp84_C2
206,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376520,0.092,588.354,315,816,6.394,26.651,98.969,310,65535,0.3802328234121833,0.37102208910520407,False,Exp84_C2
207,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376521,0.053,441.164,312,625,7.431,26.714,56.701,310,65535,0.5378773094303203,0.5638337701235492,False,Exp84_C2
208,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376526,0.093,886.113,453,1108,6.922,27.113,100.0,310,65535,0.14503103116230034,0.07150879820292025,True,Exp84_C2
209,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376527,0.093,721.299,336,931,5.466,27.144,100.0,310,65535,0.42492352253081817,0.420067390490453,False,Exp84_C2
210,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376524,0.093,1173.608,831,1425,5.9,26.835,100.0,310,65535,0.1706604816587601,0.09659303631598652,True,Exp84_C2
211,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376525,0.081,467.06,314,643,11.717,27.08,86.598,310,65535,1.273669109305867,0.968925496068888,False,Exp84_C2
212,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376562,0.081,392.798,310,488,10.216,30.54,86.598,310,65535,0.43527692334880336,0.4324223137401722,False,Exp84_C2
213,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376563,0.061,432.219,330,574,4.285,30.603,65.979,310,65535,1.082608885978679,0.9299887682515912,False,Exp84_C2
214,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376560,0.093,852.856,600,1005,5.342,30.365,100.0,310,65535,0.7666452895570418,0.7824784724822164,False,Exp84_C2
215,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376561,0.091,491.726,314,603,10.667,30.455,97.938,310,65535,0.15579473675320316,0.08199176338450019,True,Exp84_C2
216,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376566,0.093,712.763,356,1026,5.683,30.892,100.0,310,65535,0.5053958844312046,0.5196555597154624,False,Exp84_C2
217,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376567,0.016,320.353,310,333,9.071,30.948,17.526,310,65535,1.4789269758848818,0.9865219019093973,False,Exp84_C2
218,MAX_20240816_Exp84_RNA-FISH_Cytb_CF610_MRPL45_488_GVBD_C2_Airyscan Processing-1-1.tif:ID5376564,0.029,354.133,313,400,6.586,30.619,30.928,310,65535,1.4432356010021372,0.9846499438412579,False,Exp84_C2
